cycle,start,busy,done,error,saturation,state,in_valid,in_ready,in_accept,in_index,gate_data,up_data,in_last,lut_index,sigmoid_q0_16,silu_gate_q12_12,out_index,out_valid,out_ready,out_accept,hidden_data,out_last,input_count,output_count,accepted_before
3897,0,1,0,0,0,1,0,1,0,0x973,-1287,-128,0,492,27689,-544,0x973,1,1,1,17,0,2420,2419,2419
3898,0,1,0,0,0,1,1,1,1,0x974,-530,199,0,504,30723,-249,0x973,0,0,0,17,0,2420,2420,2420
3899,0,1,0,0,0,1,1,1,1,0x975,-3639,808,0,455,19070,-1059,0x974,1,1,1,-13,0,2421,2420,2420
3900,0,1,0,0,0,1,1,1,1,0x976,-1878,-617,0,483,25468,-730,0x975,1,1,1,-209,0,2422,2421,2421
3901,0,1,0,0,0,1,1,1,1,0x977,-3566,769,0,456,19282,-1050,0x976,1,1,1,109,0,2423,2422,2422
3902,0,1,0,0,0,1,0,0,0,0x977,-3566,769,0,456,19282,-1050,0x977,1,0,0,-198,0,2424,2423,2423
3903,0,1,0,0,0,1,1,1,1,0x978,372,1041,0,518,34303,194,0x977,1,1,1,-198,0,2424,2423,2423
3904,0,1,0,0,0,1,1,1,1,0x979,1264,-1073,0,532,37847,729,0x978,1,1,1,49,0,2425,2424,2424
3905,0,1,0,0,0,1,1,1,1,0x97a,-1443,372,0,489,26943,-594,0x979,1,1,1,-191,0,2426,2425,2425
3906,0,1,0,0,0,1,1,1,1,0x97b,-1151,-4,0,494,28190,-496,0x97a,1,1,1,-54,0,2427,2426,2426
3907,0,1,0,0,0,1,0,1,0,0x97b,-1151,-4,0,494,28190,-496,0x97b,1,1,1,0,0,2428,2427,2427
3908,0,1,0,0,0,1,1,1,1,0x97c,-551,-1340,0,503,30468,-257,0x97b,0,1,0,0,0,2428,2428,2428
3909,0,1,0,0,0,1,1,0,0,0x97d,-221,310,0,509,32000,-108,0x97c,1,0,0,84,0,2429,2428,2428
3910,0,1,0,0,0,1,1,1,1,0x97d,-221,310,0,509,32000,-108,0x97c,1,1,1,84,0,2429,2428,2428
3911,0,1,0,0,0,1,1,1,1,0x97e,-1402,467,0,490,27191,-582,0x97d,1,1,1,-9,0,2430,2429,2429
3912,0,1,0,0,0,1,0,1,0,0x97e,-1402,467,0,490,27191,-582,0x97e,1,1,1,-67,0,2431,2430,2430
3913,0,1,0,0,0,1,1,1,1,0x97f,-2464,449,0,474,23316,-877,0x97e,0,1,0,-67,0,2431,2431,2431
3914,0,1,0,0,0,1,1,1,1,0x980,-1143,288,0,494,28190,-492,0x97f,1,1,1,-97,0,2432,2431,2431
3915,0,1,0,0,0,1,1,1,1,0x981,-2702,3412,0,470,22386,-923,0x980,1,1,1,-35,0,2433,2432,2432
3916,0,1,0,0,0,1,1,0,0,0x982,-3450,23,0,458,19710,-1038,0x981,1,0,0,-769,0,2434,2433,2433
3917,0,1,0,0,0,1,1,1,1,0x982,-3450,23,0,458,19710,-1038,0x981,1,1,1,-769,0,2434,2433,2433
3918,0,1,0,0,0,1,1,1,1,0x983,-756,-914,0,500,29705,-343,0x982,1,1,1,-6,0,2435,2434,2434
3919,0,1,0,0,0,1,0,1,0,0x983,-756,-914,0,500,29705,-343,0x983,1,1,1,76,0,2436,2435,2435
3920,0,1,0,0,0,1,1,1,1,0x984,-3795,-77,0,453,18650,-1080,0x983,0,1,0,76,0,2436,2436,2436
3921,0,1,0,0,0,1,1,0,0,0x985,-2869,1057,0,467,21700,-950,0x984,1,0,0,20,0,2437,2436,2436
3922,0,1,0,0,0,1,1,1,1,0x985,-2869,1057,0,467,21700,-950,0x984,1,1,1,20,0,2437,2436,2436
3923,0,1,0,0,0,1,1,0,0,0x986,-1415,440,0,490,27191,-588,0x985,1,0,0,-246,0,2438,2437,2437
3924,0,1,0,0,0,1,1,1,1,0x986,-1415,440,0,490,27191,-588,0x985,1,1,1,-246,0,2438,2437,2437
3925,0,1,0,0,0,1,1,1,1,0x987,-3093,446,0,464,21025,-993,0x986,1,1,1,-64,0,2439,2438,2438
3926,0,1,0,0,0,1,1,1,1,0x988,-2021,-381,0,480,24743,-764,0x987,1,1,1,-109,0,2440,2439,2439
3927,0,1,0,0,0,1,0,1,0,0x988,-2021,-381,0,480,24743,-764,0x988,1,1,1,71,0,2441,2440,2440
3928,0,1,0,0,0,1,1,1,1,0x989,-1756,112,0,485,25957,-696,0x988,0,1,0,71,0,2441,2441,2441
3929,0,1,0,0,0,1,1,1,1,0x98a,1962,1161,0,543,40552,1214,0x989,1,1,1,-20,0,2442,2441,2441
3930,0,1,0,0,0,1,1,0,0,0x98b,-1287,667,0,492,27689,-544,0x98a,1,0,0,344,0,2443,2442,2442
3931,0,1,0,0,0,1,1,1,1,0x98b,-1287,667,0,492,27689,-544,0x98a,1,1,1,344,0,2443,2442,2442
3932,0,1,0,0,0,1,0,1,0,0x98b,-1287,667,0,492,27689,-544,0x98b,1,1,1,-89,0,2444,2443,2443
3933,0,1,0,0,0,1,1,1,1,0x98c,147,-765,0,514,33280,74,0x98b,0,1,0,-89,0,2444,2444,2444
3934,0,1,0,0,0,1,1,1,1,0x98d,-806,-429,0,499,29451,-363,0x98c,1,1,1,-14,0,2445,2444,2444
3935,0,1,0,0,0,1,1,1,1,0x98e,-2630,243,0,471,22617,-908,0x98d,1,1,1,38,0,2446,2445,2445
3936,0,1,0,0,0,1,0,1,0,0x98e,-2630,243,0,471,22617,-908,0x98e,1,1,1,-54,0,2447,2446,2446
3937,0,1,0,0,0,1,0,1,0,0x98e,-2630,243,0,471,22617,-908,0x98e,0,0,0,-54,0,2447,2447,2447
3938,0,1,0,0,0,1,1,1,1,0x98f,-2004,1470,0,481,24984,-764,0x98e,0,1,0,-54,0,2447,2447,2447
3939,0,1,0,0,0,1,1,1,1,0x990,-1426,778,0,490,27191,-592,0x98f,1,1,1,-275,0,2448,2447,2447
3940,0,1,0,0,0,1,1,1,1,0x991,-3543,1675,0,457,19495,-1054,0x990,1,1,1,-113,0,2449,2448,2448
3941,0,1,0,0,0,1,1,1,1,0x992,-1028,857,0,496,28693,-451,0x991,1,1,1,-432,0,2450,2449,2449
3942,0,1,0,0,0,1,0,1,0,0x992,-1028,857,0,496,28693,-451,0x992,1,1,1,-95,0,2451,2450,2450
3943,0,1,0,0,0,1,1,1,1,0x993,-1036,-1485,0,496,28693,-454,0x992,0,1,0,-95,0,2451,2451,2451
3944,0,1,0,0,0,1,1,0,0,0x994,-9309,342,0,367,6161,-876,0x993,1,0,0,164,0,2452,2451,2451
3945,0,1,0,0,0,1,1,1,1,0x994,-9309,342,0,367,6161,-876,0x993,1,1,1,164,0,2452,2451,2451
3946,0,1,0,0,0,1,1,1,1,0x995,-588,-1395,0,503,30468,-274,0x994,1,1,1,-74,0,2453,2452,2452
3947,0,1,0,0,0,1,0,1,0,0x995,-588,-1395,0,503,30468,-274,0x995,1,1,1,93,0,2454,2453,2453
3948,0,1,0,0,0,1,1,1,1,0x996,-1199,-2115,0,493,27939,-512,0x995,0,1,0,93,0,2454,2454,2454
3949,0,1,0,0,0,1,1,1,1,0x997,-1613,-1593,0,487,26448,-651,0x996,1,1,1,264,0,2455,2454,2454
3950,0,1,0,0,0,1,1,1,1,0x998,732,189,0,523,35577,397,0x997,1,1,1,253,0,2456,2455,2455
3951,0,1,0,0,0,1,1,0,0,0x999,-485,28,0,504,30723,-228,0x998,1,0,0,18,0,2457,2456,2456
3952,0,1,0,0,0,1,1,1,1,0x999,-485,28,0,504,30723,-228,0x998,1,1,1,18,0,2457,2456,2456
3953,0,1,0,0,0,1,0,1,0,0x999,-485,28,0,504,30723,-228,0x999,1,1,1,-2,0,2458,2457,2457
3954,0,1,0,0,0,1,1,1,1,0x99a,589,1459,0,521,35068,315,0x999,0,1,0,-2,0,2458,2458,2458
3955,0,1,0,0,0,1,1,1,1,0x99b,-2348,-241,0,475,23551,-844,0x99a,1,1,1,112,0,2459,2458,2458
3956,0,1,0,0,0,1,1,1,1,0x99c,-2697,1096,0,470,22386,-922,0x99b,1,1,1,49,0,2460,2459,2459
3957,0,1,0,0,0,1,0,1,0,0x99c,-2697,1096,0,470,22386,-922,0x99c,1,1,1,-247,0,2461,2460,2460
3958,0,1,0,0,0,1,1,1,1,0x99d,-1654,-957,0,486,26202,-662,0x99c,0,0,0,-247,0,2461,2461,2461
3959,0,1,0,0,0,1,1,1,1,0x99e,-442,-410,0,505,30978,-209,0x99d,1,1,1,154,0,2462,2461,2461
3960,0,1,0,0,0,1,1,1,1,0x99f,-1361,553,0,491,27440,-570,0x99e,1,1,1,20,0,2463,2462,2462
3961,0,1,0,0,0,1,1,1,1,0x9a0,-1747,1487,0,485,25957,-692,0x99f,1,1,1,-77,0,2464,2463,2463
3962,0,1,0,0,0,1,0,1,0,0x9a0,-1747,1487,0,485,25957,-692,0x9a0,1,1,1,-252,0,2465,2464,2464
3963,0,1,0,0,0,1,1,1,1,0x9a1,-2473,613,0,473,23082,-871,0x9a0,0,1,0,-252,0,2465,2465,2465
3964,0,1,0,0,0,1,1,1,1,0x9a2,-4240,1169,0,446,17226,-1115,0x9a1,1,1,1,-131,0,2466,2465,2465
3965,0,1,0,0,0,1,1,0,0,0x9a3,-2467,363,0,473,23082,-869,0x9a2,1,0,0,-319,0,2467,2466,2466
3966,0,1,0,0,0,1,1,1,1,0x9a3,-2467,363,0,473,23082,-869,0x9a2,1,1,1,-319,0,2467,2466,2466
3967,0,1,0,0,0,1,0,0,0,0x9a3,-2467,363,0,473,23082,-869,0x9a3,1,0,0,-78,0,2468,2467,2467
3968,0,1,0,0,0,1,1,1,1,0x9a4,-1783,-1369,0,484,25712,-700,0x9a3,1,1,1,-78,0,2468,2467,2467
3969,0,1,0,0,0,1,1,1,1,0x9a5,-6714,400,0,407,10642,-1091,0x9a4,1,1,1,233,0,2469,2468,2468
3970,0,1,0,0,0,1,0,1,0,0x9a5,-6714,400,0,407,10642,-1091,0x9a5,1,1,1,-107,0,2470,2469,2469
3971,0,1,0,0,0,1,1,1,1,0x9a6,-131,632,0,510,32256,-65,0x9a5,0,1,0,-107,0,2470,2470,2470
3972,0,1,0,0,0,1,0,0,0,0x9a6,-131,632,0,510,32256,-65,0x9a6,1,0,0,-11,0,2471,2470,2470
3973,0,1,0,0,0,1,1,1,1,0x9a7,-543,348,0,504,30723,-255,0x9a6,1,1,1,-11,0,2471,2470,2470
3974,0,1,0,0,0,1,1,1,1,0x9a8,-2668,232,0,470,22386,-912,0x9a7,1,1,1,-22,0,2472,2471,2471
3975,0,1,0,0,0,1,1,1,1,0x9a9,-3004,-758,0,465,21249,-974,0x9a8,1,1,1,-52,0,2473,2472,2472
3976,0,1,0,0,0,1,1,1,1,0x9aa,-1968,574,0,481,24984,-751,0x9a9,1,1,1,180,0,2474,2473,2473
3977,0,1,0,0,0,1,0,1,0,0x9aa,-1968,574,0,481,24984,-751,0x9aa,1,1,1,-106,0,2475,2474,2474
3978,0,1,0,0,0,1,1,1,1,0x9ab,-2931,250,0,466,21474,-961,0x9aa,0,1,0,-106,0,2475,2475,2475
3979,0,1,0,0,0,1,1,0,0,0x9ac,-2920,-504,0,466,21474,-957,0x9ab,1,0,0,-59,0,2476,2475,2475
3980,0,1,0,0,0,1,1,1,1,0x9ac,-2920,-504,0,466,21474,-957,0x9ab,1,1,1,-59,0,2476,2475,2475
3981,0,1,0,0,0,1,1,1,1,0x9ad,-1668,1101,0,486,26202,-667,0x9ac,1,1,1,117,0,2477,2476,2476
3982,0,1,0,0,0,1,0,1,0,0x9ad,-1668,1101,0,486,26202,-667,0x9ad,1,1,1,-180,0,2478,2477,2477
3983,0,1,0,0,0,1,1,1,1,0x9ae,2951,-689,0,558,44062,1984,0x9ad,0,1,0,-180,0,2478,2478,2478
3984,0,1,0,0,0,1,1,1,1,0x9af,-1171,2259,0,494,28190,-504,0x9ae,1,1,1,-334,0,2479,2478,2478
3985,0,1,0,0,0,1,1,1,1,0x9b0,-2892,746,0,467,21700,-958,0x9af,1,1,1,-278,0,2480,2479,2479
3986,0,1,0,0,0,1,1,0,0,0x9b1,-289,-731,0,507,31489,-139,0x9b0,1,0,0,-175,0,2481,2480,2480
3987,0,1,0,0,0,1,1,1,1,0x9b1,-289,-731,0,507,31489,-139,0x9b0,1,1,1,-175,0,2481,2480,2480
3988,0,1,0,0,0,1,1,1,1,0x9b2,-1589,-748,0,487,26448,-642,0x9b1,1,1,1,24,0,2482,2481,2481
3989,0,1,0,0,0,1,1,1,1,0x9b3,-1172,1013,0,494,28190,-505,0x9b2,1,1,1,117,0,2483,2482,2482
3990,0,1,0,0,0,1,1,0,0,0x9b4,-3622,762,0,455,19070,-1054,0x9b3,1,0,0,-125,0,2484,2483,2483
3991,0,1,0,0,0,1,1,1,1,0x9b4,-3622,762,0,455,19070,-1054,0x9b3,1,1,1,-125,0,2484,2483,2483
3992,0,1,0,0,0,1,0,1,0,0x9b4,-3622,762,0,455,19070,-1054,0x9b4,1,1,1,-197,0,2485,2484,2484
3993,0,1,0,0,0,1,1,1,1,0x9b5,-2306,1131,0,476,23788,-838,0x9b4,0,0,0,-197,0,2485,2485,2485
3994,0,1,0,0,0,1,1,1,1,0x9b6,-2231,-26,0,477,24025,-818,0x9b5,1,1,1,-232,0,2486,2485,2485
3995,0,1,0,0,0,1,1,1,1,0x9b7,-872,1383,0,498,29198,-389,0x9b6,1,1,1,5,0,2487,2486,2486
3996,0,1,0,0,0,1,1,1,1,0x9b8,-409,-421,0,506,31233,-195,0x9b7,1,1,1,-132,0,2488,2487,2487
3997,0,1,0,0,0,1,0,1,0,0x9b8,-409,-421,0,506,31233,-195,0x9b8,1,1,1,20,0,2489,2488,2488
3998,0,1,0,0,0,1,1,1,1,0x9b9,-2794,1099,0,468,21928,-935,0x9b8,0,1,0,20,0,2489,2489,2489
3999,0,1,0,0,0,1,1,1,1,0x9ba,-1222,160,0,493,27939,-521,0x9b9,1,1,1,-251,0,2490,2489,2489
4000,0,1,0,0,0,1,1,0,0,0x9bb,-13352,-328,0,303,2410,-492,0x9ba,1,0,0,-21,0,2491,2490,2490
4001,0,1,0,0,0,1,1,1,1,0x9bb,-13352,-328,0,303,2410,-492,0x9ba,1,1,1,-21,0,2491,2490,2490
4002,0,1,0,0,0,1,0,1,0,0x9bb,-13352,-328,0,303,2410,-492,0x9bb,1,1,1,39,0,2492,2491,2491
4003,0,1,0,0,0,1,1,1,1,0x9bc,-2020,1503,0,480,24743,-763,0x9bb,0,1,0,39,0,2492,2492,2492
4004,0,1,0,0,0,1,0,1,0,0x9bc,-2020,1503,0,480,24743,-763,0x9bc,1,1,1,-280,0,2493,2492,2492
4005,0,1,0,0,0,1,1,1,1,0x9bd,681,711,0,523,35577,369,0x9bc,0,1,0,-280,0,2493,2493,2493
4006,0,1,0,0,0,1,1,1,1,0x9be,-1045,-539,0,496,28693,-458,0x9bd,1,1,1,64,0,2494,2493,2493
4007,0,1,0,0,0,1,0,0,0,0x9be,-1045,-539,0,496,28693,-458,0x9be,1,0,0,60,0,2495,2494,2494
4008,0,1,0,0,0,1,1,1,1,0x9bf,-1111,-403,0,495,28441,-483,0x9be,1,1,1,60,0,2495,2494,2494
4009,0,1,0,0,0,1,1,1,1,0x9c0,-1108,-515,0,495,28441,-481,0x9bf,1,1,1,47,0,2496,2495,2495
4010,0,1,0,0,0,1,1,1,1,0x9c1,-1117,-1149,0,495,28441,-485,0x9c0,1,1,1,60,0,2497,2496,2496
4011,0,1,0,0,0,1,1,1,1,0x9c2,16,-1086,0,512,32768,8,0x9c1,1,1,1,136,0,2498,2497,2497
4012,0,1,0,0,0,1,0,1,0,0x9c2,16,-1086,0,512,32768,8,0x9c2,1,1,1,-3,0,2499,2498,2498
4013,0,1,0,0,0,1,1,1,1,0x9c3,-1791,-1291,0,484,25712,-703,0x9c2,0,0,0,-3,0,2499,2499,2499
4014,0,1,0,0,0,1,1,0,0,0x9c4,-2970,1418,0,466,21474,-974,0x9c3,1,0,0,221,0,2500,2499,2499
4015,0,1,0,0,0,1,1,1,1,0x9c4,-2970,1418,0,466,21474,-974,0x9c3,1,1,1,221,0,2500,2499,2499
4016,0,1,0,0,0,1,1,1,1,0x9c5,771,-408,0,524,35831,421,0x9c4,1,1,1,-338,0,2501,2500,2500
4017,0,1,0,0,0,1,0,0,0,0x9c5,771,-408,0,524,35831,421,0x9c5,1,0,0,-42,0,2502,2501,2501
4018,0,1,0,0,0,1,1,1,1,0x9c6,-2869,320,0,467,21700,-950,0x9c5,1,1,1,-42,0,2502,2501,2501
4019,0,1,0,0,0,1,1,1,1,0x9c7,1415,359,0,534,38345,827,0x9c6,1,1,1,-75,0,2503,2502,2502
4020,0,1,0,0,0,1,1,1,1,0x9c8,-2154,1408,0,478,24263,-798,0x9c7,1,1,1,72,0,2504,2503,2503
4021,0,1,0,0,0,1,0,0,0,0x9c8,-2154,1408,0,478,24263,-798,0x9c8,1,0,0,-275,0,2505,2504,2504
4022,0,1,0,0,0,1,0,0,0,0x9c8,-2154,1408,0,478,24263,-798,0x9c8,1,0,0,-275,0,2505,2504,2504
4023,0,1,0,0,0,1,1,1,1,0x9c9,-2908,-975,0,467,21700,-963,0x9c8,1,1,1,-275,0,2505,2504,2504
4024,0,1,0,0,0,1,1,1,1,0x9ca,-803,719,0,499,29451,-361,0x9c9,1,1,1,229,0,2506,2505,2505
4025,0,1,0,0,0,1,1,1,1,0x9cb,-4032,-1616,0,449,17827,-1097,0x9ca,1,1,1,-64,0,2507,2506,2506
4026,0,1,0,0,0,1,1,1,1,0x9cc,-138,2046,0,510,32256,-68,0x9cb,1,1,1,432,0,2508,2507,2507
4027,0,1,0,0,0,1,0,0,0,0x9cc,-138,2046,0,510,32256,-68,0x9cc,1,0,0,-34,0,2509,2508,2508
4028,0,1,0,0,0,1,1,0,0,0x9cd,-2891,556,0,467,21700,-958,0x9cc,1,0,0,-34,0,2509,2508,2508
4029,0,1,0,0,0,1,1,1,1,0x9cd,-2891,556,0,467,21700,-958,0x9cc,1,1,1,-34,0,2509,2508,2508
4030,0,1,0,0,0,1,1,1,1,0x9ce,-4009,-909,0,449,17827,-1091,0x9cd,1,1,1,-131,0,2510,2509,2509
4031,0,1,0,0,0,1,1,1,1,0x9cf,-2741,215,0,469,22156,-927,0x9ce,1,1,1,242,0,2511,2510,2510
4032,0,1,0,0,0,1,0,0,0,0x9cf,-2741,215,0,469,22156,-927,0x9cf,1,0,0,-49,0,2512,2511,2511
4033,0,1,0,0,0,1,1,1,1,0x9d0,-3867,-201,0,452,18442,-1089,0x9cf,1,1,1,-49,0,2512,2511,2511
4034,0,1,0,0,0,1,1,1,1,0x9d1,-5871,1754,0,420,12579,-1127,0x9d0,1,1,1,53,0,2513,2512,2512
4035,0,1,0,0,0,1,1,0,0,0x9d2,-1296,688,0,492,27689,-548,0x9d1,1,0,0,-483,0,2514,2513,2513
4036,0,1,0,0,0,1,1,0,0,0x9d2,-1296,688,0,492,27689,-548,0x9d1,1,0,0,-483,0,2514,2513,2513
4037,0,1,0,0,0,1,1,0,0,0x9d2,-1296,688,0,492,27689,-548,0x9d1,1,0,0,-483,0,2514,2513,2513
4038,0,1,0,0,0,1,1,1,1,0x9d2,-1296,688,0,492,27689,-548,0x9d1,1,1,1,-483,0,2514,2513,2513
4039,0,1,0,0,0,1,1,1,1,0x9d3,-7365,995,0,397,9321,-1048,0x9d2,1,1,1,-93,0,2515,2514,2514
4040,0,1,0,0,0,1,1,1,1,0x9d4,-4004,201,0,449,17827,-1090,0x9d3,1,1,1,-255,0,2516,2515,2515
4041,0,1,0,0,0,1,1,1,1,0x9d5,-1800,1128,0,484,25712,-707,0x9d4,1,1,1,-54,0,2517,2516,2516
4042,0,1,0,0,0,1,0,0,0,0x9d5,-1800,1128,0,484,25712,-707,0x9d5,1,0,0,-195,0,2518,2517,2517
4043,0,1,0,0,0,1,1,1,1,0x9d6,-2187,870,0,478,24263,-810,0x9d5,1,1,1,-195,0,2518,2517,2517
4044,0,1,0,0,0,1,1,1,1,0x9d7,515,13,0,520,34813,273,0x9d6,1,1,1,-173,0,2519,2518,2518
4045,0,1,0,0,0,1,1,1,1,0x9d8,-2098,383,0,479,24502,-785,0x9d7,1,1,1,0,0,2520,2519,2519
4046,0,1,0,0,0,1,1,1,1,0x9d9,-2935,742,0,466,21474,-962,0x9d8,1,1,1,-74,0,2521,2520,2520
4047,0,1,0,0,0,1,0,0,0,0x9d9,-2935,742,0,466,21474,-962,0x9d9,1,0,0,-175,0,2522,2521,2521
4048,0,1,0,0,0,1,1,1,1,0x9da,-1000,-85,0,496,28693,-438,0x9d9,1,1,1,-175,0,2522,2521,2521
4049,0,1,0,0,0,1,1,0,0,0x9db,-3024,1453,0,465,21249,-981,0x9da,1,0,0,9,0,2523,2522,2522
4050,0,1,0,0,0,1,1,1,1,0x9db,-3024,1453,0,465,21249,-981,0x9da,1,1,1,9,0,2523,2522,2522
4051,0,1,0,0,0,1,1,1,1,0x9dc,-3117,-629,0,463,20803,-990,0x9db,1,1,1,-348,0,2524,2523,2523
4052,0,1,0,0,0,1,0,0,0,0x9dc,-3117,-629,0,463,20803,-990,0x9dc,1,0,0,152,0,2525,2524,2524
4053,0,1,0,0,0,1,1,1,1,0x9dd,-1672,-702,0,486,26202,-669,0x9dc,1,1,1,152,0,2525,2524,2524
4054,0,1,0,0,0,1,1,1,1,0x9de,-1570,1645,0,487,26448,-634,0x9dd,1,1,1,114,0,2526,2525,2525
4055,0,1,0,0,0,1,0,1,0,0x9de,-1570,1645,0,487,26448,-634,0x9de,1,1,1,-255,0,2527,2526,2526
4056,0,1,0,0,0,1,1,1,1,0x9df,-1275,34,0,492,27689,-539,0x9de,0,0,0,-255,0,2527,2527,2527
4057,0,1,0,0,0,1,0,0,0,0x9df,-1275,34,0,492,27689,-539,0x9df,1,0,0,-5,0,2528,2527,2527
4058,0,1,0,0,0,1,1,1,1,0x9e0,-1970,506,0,481,24984,-752,0x9df,1,1,1,-5,0,2528,2527,2527
4059,0,1,0,0,0,1,1,0,0,0x9e1,-5590,349,0,425,13392,-1143,0x9e0,1,0,0,-93,0,2529,2528,2528
4060,0,1,0,0,0,1,1,1,1,0x9e1,-5590,349,0,425,13392,-1143,0x9e0,1,1,1,-93,0,2529,2528,2528
4061,0,1,0,0,0,1,1,1,1,0x9e2,-1919,773,0,482,25226,-739,0x9e1,1,1,1,-98,0,2530,2529,2529
4062,0,1,0,0,0,1,0,0,0,0x9e2,-1919,773,0,482,25226,-739,0x9e2,1,0,0,-140,0,2531,2530,2530
4063,0,1,0,0,0,1,1,0,0,0x9e3,-394,872,0,506,31233,-188,0x9e2,1,0,0,-140,0,2531,2530,2530
4064,0,1,0,0,0,1,1,1,1,0x9e3,-394,872,0,506,31233,-188,0x9e2,1,1,1,-140,0,2531,2530,2530
4065,0,1,0,0,0,1,1,1,1,0x9e4,1170,26,0,530,37346,666,0x9e3,1,1,1,-41,0,2532,2531,2531
4066,0,1,0,0,0,1,1,1,1,0x9e5,-8118,-980,0,385,7920,-982,0x9e4,1,1,1,4,0,2533,2532,2532
4067,0,1,0,0,0,1,0,0,0,0x9e5,-8118,-980,0,385,7920,-982,0x9e5,1,0,0,234,0,2534,2533,2533
4068,0,1,0,0,0,1,1,1,1,0x9e6,-3926,1046,0,451,18236,-1093,0x9e5,1,1,1,234,0,2534,2533,2533
4069,0,1,0,0,0,1,1,1,1,0x9e7,-5309,191,0,429,14070,-1140,0x9e6,1,1,1,-280,0,2535,2534,2534
4070,0,1,0,0,0,1,1,0,0,0x9e8,-1246,798,0,493,27939,-532,0x9e7,1,0,0,-54,0,2536,2535,2535
4071,0,1,0,0,0,1,1,1,1,0x9e8,-1246,798,0,493,27939,-532,0x9e7,1,1,1,-54,0,2536,2535,2535
4072,0,1,0,0,0,1,0,0,0,0x9e8,-1246,798,0,493,27939,-532,0x9e8,1,0,0,-104,0,2537,2536,2536
4073,0,1,0,0,0,1,1,1,1,0x9e9,-3401,-693,0,459,19926,-1035,0x9e8,1,1,1,-104,0,2537,2536,2536
4074,0,1,0,0,0,1,1,1,1,0x9ea,-6043,-185,0,418,12264,-1131,0x9e9,1,1,1,175,0,2538,2537,2537
4075,0,1,0,0,0,1,1,1,1,0x9eb,-1088,-1309,0,495,28441,-473,0x9ea,1,1,1,51,0,2539,2538,2538
4076,0,1,0,0,0,1,1,1,1,0x9ec,-1892,-326,0,482,25226,-729,0x9eb,1,1,1,151,0,2540,2539,2539
4077,0,1,0,0,0,1,0,0,0,0x9ec,-1892,-326,0,482,25226,-729,0x9ec,1,0,0,58,0,2541,2540,2540
4078,0,1,0,0,0,1,1,1,1,0x9ed,364,577,0,518,34303,190,0x9ec,1,1,1,58,0,2541,2540,2540
4079,0,1,0,0,0,1,1,1,1,0x9ee,-3665,-641,0,455,19070,-1067,0x9ed,1,1,1,26,0,2542,2541,2541
4080,0,1,0,0,0,1,1,1,1,0x9ef,-2565,759,0,472,22849,-895,0x9ee,1,1,1,166,0,2543,2542,2542
4081,0,1,0,0,0,1,1,1,1,0x9f0,-1074,-701,0,495,28441,-467,0x9ef,1,1,1,-166,0,2544,2543,2543
4082,0,1,0,0,0,1,0,0,0,0x9f0,-1074,-701,0,495,28441,-467,0x9f0,1,0,0,79,0,2545,2544,2544
4083,0,1,0,0,0,1,1,1,1,0x9f1,-2009,165,0,481,24984,-766,0x9f0,1,1,1,79,0,2545,2544,2544
4084,0,1,0,0,0,1,1,0,0,0x9f2,-823,-929,0,499,29451,-370,0x9f1,1,0,0,-31,0,2546,2545,2545
4085,0,1,0,0,0,1,1,1,1,0x9f2,-823,-929,0,499,29451,-370,0x9f1,1,1,1,-31,0,2546,2545,2545
4086,0,1,0,0,0,1,1,1,1,0x9f3,-3286,1685,0,461,20362,-1021,0x9f2,1,1,1,83,0,2547,2546,2546
4087,0,1,0,0,0,1,0,0,0,0x9f3,-3286,1685,0,461,20362,-1021,0x9f3,1,0,0,-421,0,2548,2547,2547
4088,0,1,0,0,0,1,1,1,1,0x9f4,-3494,-1258,0,457,19495,-1040,0x9f3,1,1,1,-421,0,2548,2547,2547
4089,0,1,0,0,0,1,0,1,0,0x9f4,-3494,-1258,0,457,19495,-1040,0x9f4,1,1,1,319,0,2549,2548,2548
4090,0,1,0,0,0,1,1,1,1,0x9f5,319,-1305,0,517,34047,165,0x9f4,0,1,0,319,0,2549,2549,2549
4091,0,1,0,0,0,1,1,0,0,0x9f6,-2122,1737,0,479,24502,-794,0x9f5,1,0,0,-53,0,2550,2549,2549
4092,0,1,0,0,0,1,1,0,0,0x9f6,-2122,1737,0,479,24502,-794,0x9f5,1,0,0,-53,0,2550,2549,2549
4093,0,1,0,0,0,1,1,1,1,0x9f6,-2122,1737,0,479,24502,-794,0x9f5,1,1,1,-53,0,2550,2549,2549
4094,0,1,0,0,0,1,1,1,1,0x9f7,-1064,-203,0,495,28441,-462,0x9f6,1,1,1,-337,0,2551,2550,2550
4095,0,1,0,0,0,1,1,1,1,0x9f8,-709,1818,0,501,29959,-325,0x9f7,1,1,1,22,0,2552,2551,2551
4096,0,1,0,0,0,1,1,1,1,0x9f9,-2265,-826,0,477,24025,-831,0x9f8,1,1,1,-145,0,2553,2552,2552
4097,0,1,0,0,0,1,0,0,0,0x9f9,-2265,-826,0,477,24025,-831,0x9f9,1,0,0,167,0,2554,2553,2553
4098,0,1,0,0,0,1,1,0,0,0x9fa,-3056,928,0,464,21025,-981,0x9f9,1,0,0,167,0,2554,2553,2553
4099,0,1,0,0,0,1,1,1,1,0x9fa,-3056,928,0,464,21025,-981,0x9f9,1,1,1,167,0,2554,2553,2553
4100,0,1,0,0,0,1,1,1,1,0x9fb,143,-223,0,514,33280,72,0x9fa,1,1,1,-223,0,2555,2554,2554
